person_day_id,trip_id,mode,start_time,end_time,duration,preceding_purpose,following_purpose
31308_2022-09-21,6.0,walk,74742.0,74956.0,214.0,home,home
30007_2022-10-20,0.0,walk,17997.0,21733.0,3736.0,home,work
30007_2022-10-20,1.0,mpt,58140.0,60858.0,2718.0,work,leisure
30007_2022-10-20,2.0,mpt,73047.0,75155.0,2108.0,leisure,leisure
30007_2022-10-20,3.0,mpt,76113.0,76499.0,386.0,leisure,home
31308_2022-09-14,0.0,walk,18724.0,19330.0,606.0,home,home
31308_2022-09-14,1.0,walk,34428.0,36591.0,2163.0,home,home
31308_2022-09-14,2.0,walk,37868.0,38491.0,623.0,home,home
31308_2022-09-14,3.0,walk,61819.0,62020.0,201.0,home,home
30842_2022-11-11,0.0,mpt,64631.0,66370.0,1739.0,home,home
30083_2022-12-15,0.0,pt,39058.0,39986.0,928.0,home,work
30083_2022-12-15,1.0,bike,59105.0,59823.0,718.0,work,home
30083_2022-12-15,2.0,walk,60333.0,60940.0,607.0,home,home
30083_2022-12-15,3.0,walk,61690.0,62231.0,541.0,home,leisure
30083_2022-12-15,4.0,walk,66471.0,67130.0,659.0,leisure,home
31017_2022-10-26,0.0,walk,39967.0,41742.0,1775.0,home,home
31022_2022-08-23,0.0,mpt,43215.0,45037.0,1822.0,home,shop
31022_2022-08-23,1.0,mpt,46882.0,49092.0,2210.0,shop,home
30366_2022-12-07,0.0,mpt,20039.0,21115.0,1076.0,home,work
30366_2022-12-07,1.0,mpt,40803.0,41660.0,857.0,work,work
30366_2022-12-07,2.0,mpt,47791.0,48320.0,529.0,work,other
30366_2022-12-07,3.0,mpt,51840.0,52536.0,696.0,other,education
30366_2022-12-07,4.0,mpt,65054.0,65810.0,756.0,education,home
30872_2022-11-15,0.0,walk,28212.0,28863.0,651.0,home,home
30872_2022-11-15,1.0,bike,37317.0,37728.0,411.0,home,other
30872_2022-11-15,2.0,bike,38466.0,38985.0,519.0,other,home
30872_2022-11-15,3.0,bike,43854.0,44917.0,1063.0,home,home
30505_2022-12-21,0.0,pt,43257.0,47351.0,4094.0,home,shop
30505_2022-12-21,1.0,pt,49149.0,49909.0,760.0,shop,home
30505_2022-12-21,2.0,pt,51436.0,52482.0,1046.0,home,home
30505_2022-12-21,3.0,pt,57079.0,57157.0,78.0,home,other
30505_2022-12-21,4.0,pt,57921.0,58854.0,933.0,other,home
30819_2022-12-02,0.0,walk,56587.0,58041.0,1454.0,home,other
30819_2022-12-02,1.0,walk,58609.0,59091.0,482.0,other,leisure
30819_2022-12-02,2.0,pt,63664.0,65045.0,1381.0,leisure,home
30819_2022-12-02,3.0,pt,75088.0,76505.0,1417.0,home,home
31023_2022-11-27,0.0,walk,52196.0,58528.0,6332.0,home,home
31087_2022-08-23,0.0,walk,18864.0,25110.0,6246.0,home,home
31087_2022-08-23,1.0,walk,43316.0,43878.0,562.0,home,home
31087_2022-08-23,2.0,walk,62123.0,62425.0,302.0,home,other
31087_2022-08-23,3.0,walk,63157.0,63807.0,650.0,other,education
31087_2022-08-23,4.0,walk,64598.0,64845.0,247.0,education,other
31087_2022-08-23,5.0,walk,65378.0,65613.0,235.0,other,home
31087_2022-08-23,6.0,walk,77661.0,77675.0,14.0,home,home
30448_2022-10-18,0.0,mpt,23289.0,23788.0,499.0,home,other
30448_2022-10-18,1.0,walk,24266.0,24382.0,116.0,other,shop
30448_2022-10-18,2.0,mpt,26265.0,26864.0,599.0,shop,other
30448_2022-10-18,3.0,mpt,33516.0,33984.0,468.0,other,other
30448_2022-10-18,4.0,mpt,34744.0,35325.0,581.0,other,home
30448_2022-10-18,5.0,walk,39573.0,39700.0,127.0,home,home
30448_2022-10-18,6.0,mpt,40358.0,41142.0,784.0,home,home
30448_2022-10-18,7.0,mpt,42594.0,42857.0,263.0,home,home
30448_2022-10-18,8.0,mpt,47230.0,47833.0,603.0,home,other
30448_2022-10-18,9.0,mpt,53957.0,54499.0,542.0,other,home
30544_2022-10-26,0.0,walk,21565.0,22971.0,1406.0,home,home
30544_2022-10-26,1.0,walk,55188.0,55456.0,268.0,home,home
30544_2022-10-26,2.0,mpt,62160.0,62459.0,299.0,home,other
30544_2022-10-26,3.0,mpt,62912.0,63238.0,326.0,other,other
30544_2022-10-26,4.0,mpt,63923.0,64176.0,253.0,other,home
31055_2022-09-27,0.0,mpt,31436.0,32643.0,1207.0,home,other
31055_2022-09-27,1.0,walk,33749.0,33971.0,222.0,other,leisure
31055_2022-09-27,2.0,walk,35290.0,35489.0,199.0,leisure,leisure
31055_2022-09-27,3.0,walk,36195.0,36394.0,199.0,leisure,leisure
31055_2022-09-27,4.0,walk,37604.0,38039.0,435.0,leisure,leisure
31055_2022-09-27,5.0,walk,39865.0,40520.0,655.0,leisure,other
31055_2022-09-27,6.0,mpt,42207.0,44520.0,2313.0,other,home
31055_2022-09-27,7.0,mpt,61110.0,61650.0,540.0,home,other
31055_2022-09-27,8.0,walk,62013.0,62630.0,617.0,other,leisure
31055_2022-09-27,9.0,walk,74684.0,74732.0,48.0,leisure,leisure
31055_2022-09-27,10.0,mpt,79200.0,81065.0,1865.0,leisure,home
31085_2022-10-11,0.0,mpt,21366.0,22363.0,997.0,home,education
31085_2022-10-11,1.0,mpt,27650.0,29322.0,1672.0,education,education
31085_2022-10-11,2.0,walk,35763.0,35981.0,218.0,education,education
31085_2022-10-11,3.0,mpt,46505.0,50111.0,3606.0,education,education
31085_2022-10-11,4.0,mpt,51105.0,52666.0,1561.0,education,home
30819_2022-12-14,0.0,pt,31862.0,33358.0,1496.0,home,education
30819_2022-12-14,1.0,walk,42426.0,42640.0,214.0,education,work
30819_2022-12-14,2.0,pt,55536.0,58772.0,3236.0,work,home
30819_2022-12-14,3.0,walk,69196.0,69423.0,227.0,home,home
31044_2022-11-22,0.0,mpt,25456.0,26453.0,997.0,home,education
31044_2022-11-22,1.0,walk,35163.0,35688.0,525.0,education,work
31044_2022-11-22,2.0,walk,42536.0,44141.0,1605.0,work,education
31044_2022-11-22,3.0,walk,51350.0,51418.0,68.0,education,education
31044_2022-11-22,4.0,mpt,54261.0,55125.0,864.0,education,other
31044_2022-11-22,5.0,mpt,57673.0,58032.0,359.0,other,home
30681_2022-12-01,0.0,mpt,30772.0,32761.0,1989.0,home,education
30681_2022-12-01,1.0,mpt,35507.0,36999.0,1492.0,education,shop
30681_2022-12-01,2.0,mpt,37528.0,39134.0,1606.0,shop,home
30681_2022-12-01,3.0,mpt,45431.0,46171.0,740.0,home,education
30681_2022-12-01,4.0,mpt,51316.0,52023.0,707.0,education,shop
30681_2022-12-01,5.0,mpt,55030.0,56073.0,1043.0,shop,education
30681_2022-12-01,6.0,mpt,57385.0,58098.0,713.0,education,home
30148_2022-12-28,0.0,bike,39376.0,43536.0,4160.0,home,home
30650_2022-12-20,0.0,mpt,36310.0,37156.0,846.0,home,other
30650_2022-12-20,1.0,mpt,37690.0,39146.0,1456.0,other,other
30650_2022-12-20,2.0,mpt,39966.0,47842.0,7876.0,other,other
30650_2022-12-20,3.0,mpt,48945.0,60698.0,11753.0,other,home
30650_2022-12-20,4.0,mpt,61739.0,66833.0,5094.0,home,home
30760_2022-12-04,0.0,walk,31830.0,35170.0,3340.0,home,leisure
30760_2022-12-04,1.0,pt,38554.0,42414.0,3860.0,leisure,home
30760_2022-12-04,2.0,walk,47266.0,47302.0,36.0,home,leisure
30760_2022-12-04,3.0,pt,49055.0,51980.0,2925.0,leisure,leisure
30760_2022-12-04,4.0,walk,57912.0,58686.0,774.0,leisure,leisure
30760_2022-12-04,5.0,walk,61678.0,61718.0,40.0,leisure,leisure
30760_2022-12-04,6.0,mpt,62431.0,62573.0,142.0,leisure,leisure
30760_2022-12-04,7.0,pt,70563.0,72382.0,1819.0,leisure,home
30080_2022-07-27,0.0,walk,46832.0,48399.0,1567.0,home,shop
30080_2022-07-27,1.0,walk,49358.0,49583.0,225.0,shop,home
30724_2022-11-01,0.0,pt,31475.0,31934.0,459.0,home,other
30724_2022-11-01,1.0,pt,32318.0,35490.0,3172.0,other,education
30724_2022-11-01,2.0,pt,48710.0,50179.0,1469.0,education,other
30724_2022-11-01,3.0,pt,50847.0,52732.0,1885.0,other,other
30724_2022-11-01,4.0,pt,53098.0,55305.0,2207.0,other,home
30685_2022-12-07,0.0,bike,58516.0,59025.0,509.0,home,other
30685_2022-12-07,1.0,bike,61274.0,61793.0,519.0,other,shop
30685_2022-12-07,2.0,bike,62279.0,62413.0,134.0,shop,other
30685_2022-12-07,3.0,bike,63088.0,63517.0,429.0,other,shop
30685_2022-12-07,4.0,bike,63898.0,64137.0,239.0,shop,home
30905_2022-09-11,0.0,mpt,30756.0,31906.0,1150.0,home,other
30905_2022-09-11,1.0,walk,32814.0,32887.0,73.0,other,other
30905_2022-09-11,2.0,mpt,33855.0,35308.0,1453.0,other,home
30905_2022-09-11,3.0,mpt,49806.0,51824.0,2018.0,home,other
30905_2022-09-11,4.0,mpt,57729.0,59373.0,1644.0,other,home
30746_2022-12-06,0.0,bike,24778.0,25080.0,302.0,home,education
30746_2022-12-06,1.0,bike,39301.0,39740.0,439.0,education,leisure
30746_2022-12-06,2.0,bike,43428.0,43855.0,427.0,leisure,education
30746_2022-12-06,3.0,bike,60306.0,60672.0,366.0,education,home
30342_2022-10-08,0.0,bike,21608.0,22292.0,684.0,home,shop
30342_2022-10-08,1.0,bike,23046.0,23300.0,254.0,shop,home
30342_2022-10-08,2.0,bike,26591.0,26879.0,288.0,home,home
30342_2022-10-08,3.0,bike,27848.0,28082.0,234.0,home,home
30303_2022-11-04,0.0,mpt,20718.0,21904.0,1186.0,home,education
30303_2022-11-04,1.0,mpt,38193.0,38910.0,717.0,education,home
30303_2022-11-04,2.0,mpt,44541.0,45549.0,1008.0,home,home
30303_2022-11-04,3.0,mpt,55906.0,56327.0,421.0,home,other
30303_2022-11-04,4.0,mpt,56827.0,57271.0,444.0,other,home
30303_2022-11-04,5.0,walk,66752.0,67003.0,251.0,home,home
30303_2022-11-04,6.0,mpt,68035.0,68261.0,226.0,home,leisure
30303_2022-11-04,7.0,pt,75931.0,76256.0,325.0,leisure,home
30903_2022-11-30,0.0,mpt,59649.0,62124.0,2475.0,home,shop
30903_2022-11-30,1.0,mpt,62585.0,63254.0,669.0,shop,other
30903_2022-11-30,2.0,walk,64716.0,64733.0,17.0,other,leisure
30903_2022-11-30,3.0,mpt,65573.0,65798.0,225.0,leisure,other
30903_2022-11-30,4.0,mpt,69969.0,72438.0,2469.0,other,leisure
30903_2022-11-30,5.0,mpt,74400.0,76280.0,1880.0,leisure,leisure
31002_2022-12-09,0.0,walk,37560.0,38224.0,664.0,home,other
31002_2022-12-09,1.0,walk,38832.0,38998.0,166.0,other,home
30055_2022-10-14,0.0,walk,34983.0,37693.0,2710.0,home,leisure
30055_2022-10-14,1.0,walk,39919.0,40385.0,466.0,leisure,education
30055_2022-10-14,2.0,pt,47587.0,48193.0,606.0,education,home
30055_2022-10-14,3.0,pt,58494.0,61231.0,2737.0,home,leisure
30055_2022-10-14,4.0,pt,72532.0,74247.0,1715.0,leisure,home
30538_2022-11-09,0.0,mpt,24297.0,25603.0,1306.0,home,education
30538_2022-11-09,1.0,walk,33158.0,33297.0,139.0,education,education
30538_2022-11-09,2.0,walk,33834.0,33958.0,124.0,education,education
30538_2022-11-09,3.0,walk,34367.0,34406.0,39.0,education,education
30538_2022-11-09,4.0,mpt,39572.0,40982.0,1410.0,education,home
30538_2022-11-09,5.0,mpt,41888.0,42888.0,1000.0,home,other
30538_2022-11-09,6.0,mpt,43435.0,44208.0,773.0,other,home
30538_2022-11-09,7.0,mpt,56855.0,57810.0,955.0,home,other
30538_2022-11-09,8.0,mpt,58913.0,60595.0,1682.0,other,home
31251_2022-11-30,0.0,mpt,22482.0,24101.0,1619.0,home,home
31251_2022-11-30,1.0,mpt,32643.0,33311.0,668.0,home,other
31251_2022-11-30,2.0,mpt,33809.0,35177.0,1368.0,other,home
31251_2022-11-30,3.0,mpt,56747.0,57578.0,831.0,home,home
31251_2022-11-30,4.0,mpt,58138.0,59430.0,1292.0,home,home
30064_2023-01-02,0.0,walk,30527.0,30833.0,306.0,home,education
30064_2023-01-02,1.0,walk,31820.0,32136.0,316.0,education,home
30064_2023-01-02,2.0,mpt,44773.0,47271.0,2498.0,home,home
30064_2023-01-02,3.0,mpt,63710.0,66303.0,2593.0,home,home
31248_2022-11-24,0.0,mpt,22435.0,25237.0,2802.0,home,education
31248_2022-11-24,1.0,walk,38438.0,38834.0,396.0,education,leisure
31248_2022-11-24,2.0,walk,41193.0,41492.0,299.0,leisure,education
31248_2022-11-24,3.0,mpt,56142.0,57151.0,1009.0,education,leisure
31248_2022-11-24,4.0,mpt,61194.0,63898.0,2704.0,leisure,home
31248_2022-11-24,5.0,walk,66356.0,66565.0,209.0,home,home
30429_2022-12-15,0.0,walk,21685.0,29067.0,7382.0,other,other
30429_2022-12-15,1.0,mpt,35268.0,36108.0,840.0,other,other
30429_2022-12-15,2.0,walk,36615.0,37141.0,526.0,other,other
30429_2022-12-15,3.0,walk,39835.0,44447.0,4612.0,other,other
30429_2022-12-15,4.0,mpt,54914.0,58647.0,3733.0,other,other
30429_2022-12-15,5.0,walk,61207.0,65325.0,4118.0,other,other
30429_2022-12-15,6.0,walk,66315.0,67115.0,800.0,other,home
30878_2022-08-19,0.0,mpt,27085.0,28682.0,1597.0,home,shop
30878_2022-08-19,1.0,mpt,37042.0,38299.0,1257.0,shop,home
30878_2022-08-19,2.0,pt,57640.0,61549.0,3909.0,home,other
30878_2022-08-19,3.0,pt,62195.0,62477.0,282.0,other,other
30878_2022-08-19,4.0,walk,63557.0,63658.0,101.0,other,other
30878_2022-08-19,5.0,other,64862.0,68127.0,3265.0,other,other
30878_2022-08-19,6.0,pt,74603.0,86095.0,11492.0,other,home
30119_2022-09-16,0.0,bike,27110.0,27679.0,569.0,home,shop
30119_2022-09-16,1.0,bike,28861.0,28954.0,93.0,shop,other
30119_2022-09-16,2.0,pt,31481.0,34814.0,3333.0,other,shop
30119_2022-09-16,3.0,walk,35410.0,36570.0,1160.0,shop,leisure
30119_2022-09-16,4.0,pt,43131.0,48489.0,5358.0,leisure,home
30076_2022-09-16,0.0,mpt,19707.0,20025.0,318.0,home,home
30076_2022-09-16,1.0,walk,58791.0,60907.0,2116.0,home,home
30076_2022-09-16,2.0,bike,63653.0,64578.0,925.0,home,leisure
30076_2022-09-16,3.0,bike,78813.0,79779.0,966.0,leisure,home
30718_2022-10-29,0.0,walk,32559.0,33516.0,957.0,home,home
31297_2022-07-31,0.0,mpt,31819.0,35306.0,3487.0,home,home
31297_2022-07-31,1.0,mpt,36296.0,37156.0,860.0,home,home
31085_2022-10-13,0.0,mpt,30982.0,33260.0,2278.0,home,education
31085_2022-10-13,1.0,mpt,33717.0,35820.0,2103.0,education,education
31085_2022-10-13,2.0,mpt,37697.0,38417.0,720.0,education,education
31085_2022-10-13,3.0,mpt,49699.0,51608.0,1909.0,education,education
31085_2022-10-13,4.0,mpt,52442.0,58717.0,6275.0,education,education
31085_2022-10-13,5.0,mpt,66149.0,67008.0,859.0,education,other
31085_2022-10-13,6.0,mpt,68166.0,68705.0,539.0,other,home
31085_2022-10-13,7.0,mpt,72204.0,72332.0,128.0,home,home
30180_2023-01-04,0.0,walk,23227.0,25067.0,1840.0,home,home
30180_2023-01-04,1.0,walk,39896.0,41235.0,1339.0,home,home
30180_2023-01-04,2.0,walk,64975.0,67377.0,2402.0,home,home
30948_2023-01-15,0.0,mpt,28681.0,29181.0,500.0,home,work
30948_2023-01-15,1.0,mpt,73864.0,74889.0,1025.0,work,home
30872_2022-11-16,0.0,walk,37054.0,37222.0,168.0,home,home
30872_2022-11-16,1.0,mpt,39810.0,42257.0,2447.0,home,other
30872_2022-11-16,2.0,mpt,45177.0,46718.0,1541.0,other,shop
30872_2022-11-16,3.0,walk,48026.0,48143.0,117.0,shop,shop
30872_2022-11-16,4.0,walk,52924.0,52998.0,74.0,shop,shop
30872_2022-11-16,5.0,mpt,53692.0,54941.0,1249.0,shop,home
31145_2022-11-09,0.0,walk,35497.0,36542.0,1045.0,home,shop
31145_2022-11-09,1.0,walk,40821.0,41201.0,380.0,shop,home
31145_2022-11-09,2.0,mpt,58000.0,62826.0,4826.0,home,leisure
31145_2022-11-09,3.0,mpt,71301.0,74261.0,2960.0,leisure,home
31071_2022-11-11,0.0,pt,29487.0,31872.0,2385.0,home,shop
31071_2022-11-11,1.0,pt,33304.0,36738.0,3434.0,shop,home
30530_2022-09-04,0.0,pt,17192.0,23825.0,6633.0,home,other
30530_2022-09-04,1.0,walk,26858.0,27958.0,1100.0,other,other
30530_2022-09-04,2.0,walk,28554.0,35372.0,6818.0,other,leisure
30530_2022-09-04,3.0,walk,36582.0,36811.0,229.0,leisure,leisure
30530_2022-09-04,4.0,walk,37988.0,38938.0,950.0,leisure,leisure
30530_2022-09-04,5.0,walk,42675.0,43572.0,897.0,leisure,leisure
30530_2022-09-04,6.0,pt,44230.0,50529.0,6299.0,leisure,leisure
30530_2022-09-04,7.0,pt,52766.0,54078.0,1312.0,leisure,home
30339_2022-12-05,0.0,bike,46548.0,47238.0,690.0,home,leisure
30339_2022-12-05,1.0,bike,53445.0,54184.0,739.0,leisure,home
30339_2022-12-05,2.0,mpt,54695.0,57640.0,2945.0,home,shop
30339_2022-12-05,3.0,mpt,58157.0,58502.0,345.0,shop,leisure
30339_2022-12-05,4.0,mpt,59064.0,59852.0,788.0,leisure,shop
30339_2022-12-05,5.0,mpt,60892.0,61417.0,525.0,shop,home
30981_2022-08-19,0.0,bike,21553.0,23051.0,1498.0,home,education
30981_2022-08-19,1.0,walk,26690.0,26802.0,112.0,education,education
30981_2022-08-19,2.0,walk,32007.0,32153.0,146.0,education,work
30981_2022-08-19,3.0,walk,40696.0,40889.0,193.0,work,education
30981_2022-08-19,4.0,walk,45905.0,46477.0,572.0,education,education
30981_2022-08-19,5.0,bike,51030.0,51978.0,948.0,education,work
30981_2022-08-19,6.0,walk,82673.0,82820.0,147.0,work,leisure
30981_2022-08-19,7.0,bike,83202.0,84598.0,1396.0,leisure,home
31014_2022-12-14,0.0,pt,17816.0,23218.0,5402.0,home,education
31014_2022-12-14,1.0,pt,32951.0,37601.0,4650.0,education,home
31014_2022-12-14,2.0,pt,38767.0,39189.0,422.0,home,education
31014_2022-12-14,3.0,pt,47118.0,48091.0,973.0,education,home
31014_2022-12-14,4.0,pt,49012.0,52586.0,3574.0,home,home
31163_2022-10-26,0.0,mpt,29677.0,30014.0,337.0,home,leisure
31163_2022-10-26,1.0,mpt,32032.0,33156.0,1124.0,leisure,home
31163_2022-10-26,2.0,walk,56615.0,56814.0,199.0,home,home
30316_2023-01-08,0.0,mpt,29277.0,30184.0,907.0,home,leisure
30316_2023-01-08,1.0,mpt,36039.0,37787.0,1748.0,leisure,home
30316_2023-01-08,2.0,mpt,41442.0,41940.0,498.0,home,leisure
30316_2023-01-08,3.0,pt,45719.0,46076.0,357.0,leisure,home
30316_2023-01-08,4.0,walk,52690.0,55259.0,2569.0,home,home
30430_2022-09-25,0.0,bike,28200.0,28801.0,601.0,home,leisure
30430_2022-09-25,1.0,bike,36504.0,36960.0,456.0,leisure,home
30430_2022-09-25,2.0,walk,47720.0,48510.0,790.0,home,education
30430_2022-09-25,3.0,walk,61253.0,61859.0,606.0,education,home
30413_2022-10-31,0.0,walk,30491.0,33720.0,3229.0,home,home
30413_2022-10-31,1.0,walk,35004.0,35171.0,167.0,home,home
30413_2022-10-31,2.0,walk,36635.0,36826.0,191.0,home,home
30403_2022-12-12,0.0,mpt,29907.0,30256.0,349.0,home,shop
30403_2022-12-12,1.0,mpt,32186.0,32978.0,792.0,shop,shop
30403_2022-12-12,2.0,mpt,33596.0,33766.0,170.0,shop,other
30403_2022-12-12,3.0,mpt,34509.0,37519.0,3010.0,other,other
30403_2022-12-12,4.0,mpt,42847.0,44190.0,1343.0,other,shop
30403_2022-12-12,5.0,mpt,46396.0,48669.0,2273.0,shop,home
30403_2022-12-12,6.0,walk,69423.0,70677.0,1254.0,home,home
30741_2022-12-06,0.0,walk,39325.0,40027.0,702.0,home,education
30741_2022-12-06,1.0,walk,60204.0,60827.0,623.0,education,home
30113_2022-11-22,0.0,pt,25720.0,26153.0,433.0,home,shop
30113_2022-11-22,1.0,pt,26925.0,27237.0,312.0,shop,education
30113_2022-11-22,2.0,mpt,45438.0,45951.0,513.0,education,home
30113_2022-11-22,3.0,mpt,46582.0,47113.0,531.0,home,leisure
30113_2022-11-22,4.0,mpt,47634.0,47775.0,141.0,leisure,home
30373_2022-12-12,0.0,pt,26544.0,27802.0,1258.0,home,education
30373_2022-12-12,1.0,walk,30961.0,32955.0,1994.0,education,home
30373_2022-12-12,2.0,walk,41559.0,41639.0,80.0,home,home
30373_2022-12-12,3.0,pt,62283.0,64632.0,2349.0,home,home
30151_2022-08-19,0.0,walk,54521.0,58329.0,3808.0,home,home
30728_2022-11-17,0.0,mpt,60522.0,61469.0,947.0,home,shop
30728_2022-11-17,1.0,walk,63924.0,64460.0,536.0,shop,other
30728_2022-11-17,2.0,mpt,64995.0,65207.0,212.0,other,other
30728_2022-11-17,3.0,mpt,66189.0,66463.0,274.0,other,home
30339_2022-12-13,0.0,mpt,60161.0,62701.0,2540.0,home,leisure
30339_2022-12-13,1.0,mpt,84351.0,85078.0,727.0,leisure,home
30184_2022-09-20,0.0,bike,28156.0,28507.0,351.0,home,shop
30184_2022-09-20,1.0,mpt,28929.0,30422.0,1493.0,shop,home
30184_2022-09-20,2.0,mpt,61167.0,62770.0,1603.0,home,home
31029_2022-12-11,0.0,mpt,40347.0,40907.0,560.0,home,leisure
31029_2022-12-11,1.0,mpt,53489.0,54215.0,726.0,leisure,home
30567_2022-11-28,0.0,mpt,19043.0,20222.0,1179.0,home,education
30567_2022-11-28,1.0,mpt,43998.0,45201.0,1203.0,education,home
30567_2022-11-28,2.0,walk,60302.0,65143.0,4841.0,home,home
30012_2022-08-09,0.0,mpt,26091.0,27420.0,1329.0,home,education
30012_2022-08-09,1.0,walk,36381.0,36438.0,57.0,education,leisure
30012_2022-08-09,2.0,walk,39901.0,40055.0,154.0,leisure,education
30012_2022-08-09,3.0,mpt,49129.0,50339.0,1210.0,education,education
30012_2022-08-09,4.0,mpt,64066.0,65145.0,1079.0,education,home
31080_2022-09-21,0.0,walk,61463.0,66359.0,4896.0,home,home
30176_2022-09-06,0.0,mpt,33516.0,34568.0,1052.0,home,other
30176_2022-09-06,1.0,mpt,38261.0,38905.0,644.0,other,home
30147_2022-11-18,0.0,walk,20344.0,20647.0,303.0,home,education
30147_2022-11-18,1.0,mpt,28648.0,30361.0,1713.0,education,home
30147_2022-11-18,2.0,pt,32638.0,35063.0,2425.0,home,education
30147_2022-11-18,3.0,mpt,45738.0,51536.0,5798.0,education,education
30147_2022-11-18,4.0,walk,64623.0,64869.0,246.0,education,leisure
30785_2022-11-23,0.0,mpt,43971.0,44930.0,959.0,home,education
30785_2022-11-23,1.0,pt,45560.0,49816.0,4256.0,education,home
30214_2022-08-15,0.0,walk,25864.0,27685.0,1821.0,home,other
30214_2022-08-15,1.0,walk,29008.0,29379.0,371.0,other,shop
30214_2022-08-15,2.0,pt,31687.0,33747.0,2060.0,shop,home
30371_2022-11-26,0.0,walk,30404.0,34992.0,4588.0,home,leisure
30371_2022-11-26,1.0,walk,35389.0,35437.0,48.0,leisure,home
30444_2022-09-16,0.0,walk,19137.0,19271.0,134.0,home,home
30444_2022-09-16,1.0,walk,54049.0,55385.0,1336.0,home,home
30045_2022-11-09,0.0,mpt,46324.0,47012.0,688.0,home,shop
30045_2022-11-09,1.0,mpt,47908.0,49373.0,1465.0,shop,home
30045_2022-11-09,2.0,mpt,52523.0,53444.0,921.0,home,leisure
30045_2022-11-09,3.0,mpt,58628.0,61492.0,2864.0,leisure,home
30969_2022-10-24,0.0,mpt,22243.0,23440.0,1197.0,home,shop
30969_2022-10-24,1.0,walk,23823.0,24014.0,191.0,shop,leisure
30969_2022-10-24,2.0,mpt,24601.0,25629.0,1028.0,leisure,leisure
30969_2022-10-24,3.0,mpt,28623.0,29370.0,747.0,leisure,home
30969_2022-10-24,4.0,mpt,34862.0,36907.0,2045.0,home,home
30969_2022-10-24,5.0,mpt,41134.0,44642.0,3508.0,home,home
30969_2022-10-24,6.0,mpt,56700.0,57865.0,1165.0,home,education
30969_2022-10-24,7.0,walk,58639.0,58669.0,30.0,education,education
30969_2022-10-24,8.0,mpt,59076.0,59731.0,655.0,education,shop
30969_2022-10-24,9.0,mpt,60178.0,61131.0,953.0,shop,home
30236_2022-10-14,0.0,mpt,46874.0,47383.0,509.0,home,shop
30236_2022-10-14,1.0,mpt,48471.0,48706.0,235.0,shop,shop
30236_2022-10-14,2.0,mpt,50838.0,51853.0,1015.0,shop,home
31101_2022-11-25,0.0,mpt,47059.0,47582.0,523.0,home,other
31101_2022-11-25,1.0,mpt,48722.0,48945.0,223.0,other,shop
31101_2022-11-25,2.0,mpt,53653.0,53930.0,277.0,shop,home
31101_2022-11-25,3.0,mpt,58500.0,59043.0,543.0,home,home
31101_2022-11-25,4.0,walk,61230.0,61602.0,372.0,home,shop
31101_2022-11-25,5.0,walk,62051.0,62876.0,825.0,shop,leisure
31101_2022-11-25,6.0,walk,64069.0,65941.0,1872.0,leisure,home
31076_2022-10-16,0.0,mpt,1710.0,2167.0,457.0,education,home
31076_2022-10-16,1.0,mpt,39484.0,41244.0,1760.0,home,leisure
31076_2022-10-16,2.0,walk,43617.0,43669.0,52.0,leisure,leisure
31076_2022-10-16,3.0,mpt,44212.0,45644.0,1432.0,leisure,leisure
31076_2022-10-16,4.0,walk,47461.0,50175.0,2714.0,leisure,home
31076_2022-10-16,5.0,mpt,56614.0,59524.0,2910.0,home,home
30009_2022-09-14,0.0,mpt,18990.0,21690.0,2700.0,home,education
30009_2022-09-14,1.0,walk,28267.0,28646.0,379.0,education,education
30009_2022-09-14,2.0,walk,34004.0,34257.0,253.0,education,other
30009_2022-09-14,3.0,mpt,36313.0,36730.0,417.0,other,shop
30009_2022-09-14,4.0,mpt,37602.0,38277.0,675.0,shop,education
30009_2022-09-14,5.0,walk,42340.0,42409.0,69.0,education,education
30009_2022-09-14,6.0,mpt,54065.0,55420.0,1355.0,education,other
30009_2022-09-14,7.0,mpt,56031.0,56220.0,189.0,other,home
31047_2022-11-10,0.0,pt,24266.0,25901.0,1635.0,home,shop
31047_2022-11-10,1.0,pt,26277.0,26610.0,333.0,shop,education
31047_2022-11-10,2.0,walk,40427.0,41301.0,874.0,education,other
